latitude,longitude,floorSize,url,address,price
40.620107,-73.96951,"1,250",https://www.zillow.com/homedetails/1171-Ocean-Pkwy-APT-3J-Brooklyn-NY-11230/89219271_zpid/,"1171 Ocean Pkwy APT 3J, Brooklyn, NY 11230","$395,000"
40.638086,-73.949835,"3,200",https://www.zillow.com/homedetails/515-E-28th-St-Brooklyn-NY-11210/30669674_zpid/,"515 E 28th St, Brooklyn, NY 11210","$1,199,000"
40.880988,-73.907434,"2,500",https://www.zillow.com/homedetails/3121-Corlear-Ave-Bronx-NY-10463/29851525_zpid/,"3121 Corlear Ave, Bronx, NY 10463","$859,999"
40.648501,-73.944335,850,https://www.zillow.com/homedetails/285-E-35th-St-APT-4G-Brooklyn-NY-11203/216121218_zpid/,"285 E 35th St APT 4G, Brooklyn, NY 11203","$329,000"
40.610618,-74.065518,899,https://www.zillow.com/homedetails/50-Belair-Rd-APT-4D-Staten-Island-NY-10305/32319222_zpid/,"50 Belair Rd APT 4D, Staten Island, NY 10305","$370,000"
40.838459,-73.860848,"1,064",https://www.zillow.com/homedetails/99-Metropolitan-Oval-APT-10F-Bronx-NY-10462/29799568_zpid/,"99 Metropolitan Oval APT 10F, Bronx, NY 10462","$299,000"
40.664731,-73.750092,,https://www.zillow.com/homedetails/124-09-Montauk-Ave-Jamaica-NY-11413/2077423497_zpid/,"124-09 Montauk Ave, Jamaica, NY 11413","$499,999"
40.577662,-73.836848,"1,500",https://www.zillow.com/homedetails/136-Beach-117th-St-UPH11-Queens-NY-11694/2076903799_zpid/,"136 Beach 117th St #UPH11, Queens, NY 11694","$899,000"
40.821578,-73.809717,"1,224",https://www.zillow.com/homedetails/3117-Miles-Ave-Bronx-NY-10465/29846852_zpid/,"3117 Miles Ave, Bronx, NY 10465","$522,000"
40.585599,-73.814432,"1,550",https://www.zillow.com/homedetails/9114-Holland-Ave-Rockaway-Beach-NY-11693/32225619_zpid/,"9114 Holland Ave, Rockaway Beach, NY 11693","$824,000"
40.631213,-74.034453,"1,700",https://www.zillow.com/homedetails/88-77th-St-Brooklyn-NY-11209/30696243_zpid/,"88 77th St, Brooklyn, NY 11209","$1,275,000"
40.749587,-73.753468,900,https://www.zillow.com/homedetails/6127-224th-St-Bayside-NY-11364/2118347915_zpid/,"6127 224th St, Bayside, NY 11364","$399,000"
40.551657,-74.183506,"2,144",https://www.zillow.com/homedetails/60-Vineland-Ave-Staten-Island-NY-10312/32359581_zpid/,"60 Vineland Ave, Staten Island, NY 10312","$905,000"
40.730333,-73.871889,991,https://www.zillow.com/homedetails/6070-Woodhaven-Blvd-APT-6B-Flushing-NY-11373/89067590_zpid/,"6070 Woodhaven Blvd APT 6B, Flushing, NY 11373","$689,000"
40.565642,-74.124773,"2,012",https://www.zillow.com/homedetails/8-Clarence-Pl-Staten-Island-NY-10306/32337508_zpid/,"8 Clarence Pl, Staten Island, NY 10306","$749,999"
40.711112,-73.878767,"2,462",https://www.zillow.com/homedetails/6753-73rd-Pl-Flushing-NY-11379/32016450_zpid/,"6753 73rd Pl, Flushing, NY 11379","$1,119,000"
40.743316,-73.890957,"1,218",https://www.zillow.com/homedetails/7317-Woodside-Ave-Flushing-NY-11377/31958584_zpid/,"7317 Woodside Ave, Flushing, NY 11377","$2,200,000"
40.731303,-73.988419,685,https://www.zillow.com/homedetails/1-Irving-Pl-8-New-York-NY-10003/2076802697_zpid/,"1 Irving Pl #8, New York, NY 10003","$1,025,000"
40.612629,-73.929974,"1,100",https://www.zillow.com/homedetails/1924-Kimball-St-Brooklyn-NY-11234/30785297_zpid/,"1924 Kimball St, Brooklyn, NY 11234","$709,000"
40.750274,-73.981319,600,https://www.zillow.com/homedetails/244-Madison-Ave-APT-5C-New-York-NY-10016/113974556_zpid/,"244 Madison Ave APT 5C, New York, NY 10016","$549,980"
40.784632,-73.77514,930,https://www.zillow.com/homedetails/1805-215th-St-APT-6R-Bayside-NY-11360/245408555_zpid/,"1805 215th St APT 6R, Bayside, NY 11360","$399,999"
40.746074,-73.977519,"8,240",https://www.zillow.com/homedetails/232-E-35th-St-New-York-NY-10016/2090902352_zpid/,"232 E 35th St, New York, NY 10016","$11,918,643"
40.757101,-73.856782,850,https://www.zillow.com/homedetails/11225-34th-Ave-APT-6C-Corona-NY-11368/2139037765_zpid/,"11225 34th Ave APT 6C, Corona, NY 11368","$195,000"
40.839839,-73.861648,824,https://www.zillow.com/homedetails/1-Metropolitan-Oval-APT-7F-Bronx-NY-10462/29807509_zpid/,"1 Metropolitan Oval APT 7F, Bronx, NY 10462","$269,000"
40.625087,-74.125368,"1,440",https://www.zillow.com/homedetails/83-Egbert-Ave-Staten-Island-NY-10310/32280511_zpid/,"83 Egbert Ave, Staten Island, NY 10310","$650,000"
40.720094,-73.814233,"1,000",https://www.zillow.com/homedetails/149-05-79th-Ave-APT-221-Flushing-NY-11367/245528647_zpid/,"149-05 79th Ave APT 221, Flushing, NY 11367","$327,000"
40.721298,-73.845001,"1,500",https://www.zillow.com/homedetails/107-40-Queens-Blvd-7BC-Forest-Hills-NY-11375/2091745310_zpid/,"107-40 Queens Blvd #7BC, Forest Hills, NY 11375","$650,000"
40.70338,-73.902131,"2,189",https://www.zillow.com/homedetails/1914-Cornelia-St-Ridgewood-NY-11385/300307436_zpid/,"1914 Cornelia St, Ridgewood, NY 11385","$1,375,000"
40.730332,-73.756573,"3,500",https://www.zillow.com/homedetails/82-56-213th-St-Queens-Village-NY-11427/2077204990_zpid/,"82-56 213th St, Queens Village, NY 11427","$1,600,000"
40.767875,-73.957912,550,https://www.zillow.com/homedetails/311-E-71st-St-APT-10D-New-York-NY-10021/119974454_zpid/,"311 E 71st St APT 10D, New York, NY 10021","$429,000"
40.735368,-73.90162,"1,665",https://www.zillow.com/homedetails/5107-64th-St-Flushing-NY-11377/31981142_zpid/,"5107 64th St, Flushing, NY 11377","$945,000"
40.771143,-73.964105,500,https://www.zillow.com/homedetails/750-Park-Ave-8D-New-York-NY-10021/2103733489_zpid/,"750 Park Ave #8D, New York, NY 10021","$527,500"
40.846196,-73.867007,"2,384",https://www.zillow.com/homedetails/1836-Victor-St-Bronx-NY-10462/29813263_zpid/,"1836 Victor St, Bronx, NY 10462","$889,000"
40.701505,-73.902411,"5,070",https://www.zillow.com/homedetails/5805-69th-Ave-Flushing-NY-11385/32009027_zpid/,"5805 69th Ave, Flushing, NY 11385","$1,399,000"
40.747389,-73.756722,700,https://www.zillow.com/homedetails/224-42-Horace-Harding-Expwy-UNIT-626-Bayside-NY-11364/2077720297_zpid/,"224-42 Horace Harding Expwy UNIT 626, Bayside, NY 11364","$299,888"
40.661836,-73.979548,,https://www.zillow.com/homedetails/186-Prospect-Park-W-APT-D1-Brooklyn-NY-11215/2077367540_zpid/,"186 Prospect Park W APT D1, Brooklyn, NY 11215","$675,000"
40.758472,-73.881816,"1,557",https://www.zillow.com/homedetails/3139-86th-St-Flushing-NY-11369/31961499_zpid/,"3139 86th St, Flushing, NY 11369","$998,000"
40.73853,-73.980676,600,https://www.zillow.com/homedetails/240-E-24th-St-APT-4E-New-York-NY-10010/72518149_zpid/,"240 E 24th St APT 4E, New York, NY 10010","$490,000"
40.720769,-73.821052,,https://www.zillow.com/homedetails/7719-141st-St-APT-A-Flushing-NY-11367/2076798723_zpid/,"7719 141st St APT A, Flushing, NY 11367","$325,000"
40.606999,-73.817728,"1,200",https://www.zillow.com/homedetails/110-E-8th-Rd-Broad-Channel-NY-11693/32219387_zpid/,"110 E 8th Rd, Broad Channel, NY 11693","$619,000"
40.591459,-74.066125,,https://www.zillow.com/homedetails/17-Sunnymeade-Vlg-Staten-Island-NY-10305/2076847479_zpid/,"17 Sunnymeade Vlg, Staten Island, NY 10305","$160,000"
40.622751,-73.966097,835,https://www.zillow.com/homedetails/1171-Ocean-Pkwy-APT-3E-Brooklyn-NY-11230/2076800214_zpid/,"1171 Ocean Pkwy APT 3E, Brooklyn, NY 11230","$415,000"
40.750025,-73.895714,500,https://www.zillow.com/homedetails/3520-Leverich-St-APT-C343-Jackson-Heights-NY-11372/2097824297_zpid/,"3520 Leverich St APT C343, Jackson Heights, NY 11372","$379,000"
40.659336,-73.843743,,https://www.zillow.com/homedetails/159-29-92nd-St-Howard-Beach-NY-11414/2077754638_zpid/,"159-29 92nd St, Howard Beach, NY 11414","$929,000"
40.875849,-73.839501,"2,104",https://www.zillow.com/homedetails/3240-Bruner-Ave-Bronx-NY-10469/29830371_zpid/,"3240 Bruner Ave, Bronx, NY 10469","$625,000"
40.659336,-73.843743,"2,400",https://www.zillow.com/homedetails/160-10-84th-St-Howard-Beach-NY-11414/2076847256_zpid/,"160-10 84th St, Howard Beach, NY 11414","$829,000"
40.689344,-73.863545,"1,208",https://www.zillow.com/homedetails/8816-78th-St-Jamaica-NY-11421/32107510_zpid/,"8816 78th St, Jamaica, NY 11421","$588,000"
40.588648,-73.938398,950,https://www.zillow.com/homedetails/2435-Haring-St-APT-3D-Brooklyn-NY-11235/2097125617_zpid/,"2435 Haring St APT 3D, Brooklyn, NY 11235","$295,000"
40.736495,-73.868774,"1,200",https://www.zillow.com/homedetails/92-30-56th-Ave-APT-6A-Elmhurst-NY-11373/81772217_zpid/,"92-30 56th Ave APT 6A, Elmhurst, NY 11373","$600,000"
40.618764,-73.982377,"1,860",https://www.zillow.com/homedetails/2026-60th-St-Brooklyn-NY-11204/30680481_zpid/,"2026 60th St, Brooklyn, NY 11204","$1,380,000"
40.7629,-73.932796,,https://www.zillow.com/homedetails/3347-14th-St-APT-5D-Astoria-NY-11106/2077861105_zpid/,"3347 14th St APT 5D, Astoria, NY 11106","$600,000"
40.708254,-73.988863,"3,600",https://www.zillow.com/homedetails/66-44-Grand-Ave-Maspeth-NY-11378/2077501242_zpid/,"66-44 Grand Ave, Maspeth, NY 11378","$3,200,000"
40.601595,-73.954447,"2,100",https://www.zillow.com/homedetails/1713-Avenue-T-Brooklyn-NY-11229/30741905_zpid/,"1713 Avenue T, Brooklyn, NY 11229","$1,499,999"
40.882739,-73.862022,"2,196",https://www.zillow.com/homedetails/727-E-218th-St-Bronx-NY-10467/29826841_zpid/,"727 E 218th St, Bronx, NY 10467","$589,000"
40.603496,-73.951807,"2,113",https://www.zillow.com/homedetails/2381-Ocean-Ave-APT-8C-Brooklyn-NY-11229/83047851_zpid/,"2381 Ocean Ave APT 8C, Brooklyn, NY 11229","$1,130,000"
40.733853,-73.89184,"1,600",https://www.zillow.com/homedetails/5167-72nd-St-Flushing-NY-11377/31984408_zpid/,"5167 72nd St, Flushing, NY 11377","$895,000"
40.85555,-73.841474,"2,250",https://www.zillow.com/homedetails/1572-Rhinelander-Ave-Bronx-NY-10461/29816490_zpid/,"1572 Rhinelander Ave, Bronx, NY 10461","$760,000"
40.596929,-73.933123,"1,176",https://www.zillow.com/homedetails/2299-Knapp-St-Brooklyn-NY-11229/30792927_zpid/,"2299 Knapp St, Brooklyn, NY 11229","$699,999"
40.68324,-73.919806,"3,534",https://www.zillow.com/homedetails/579-Decatur-St-Brooklyn-NY-11233/30599553_zpid/,"579 Decatur St, Brooklyn, NY 11233","$2,699,000"
40.606752,-73.8185,850,https://www.zillow.com/homedetails/811-Church-Rd-Broad-Channel-NY-11693/32219355_zpid/,"811 Church Rd, Broad Channel, NY 11693","$390,000"
40.76304,-73.77672,800,https://www.zillow.com/homedetails/20910-41st-Ave-APT-1H-Flushing-NY-11361/79514067_zpid/,"20910 41st Ave APT 1H, Flushing, NY 11361","$284,000"
40.69875,-73.852627,584,https://www.zillow.com/homedetails/8385-Woodhaven-Blvd-APT-1B-Woodhaven-NY-11421/245415342_zpid/,"8385 Woodhaven Blvd APT 1B, Woodhaven, NY 11421","$210,000"
40.605596,-73.940228,"1,600",https://www.zillow.com/homedetails/2995-Avenue-S-Brooklyn-NY-11229/30729097_zpid/,"2995 Avenue S, Brooklyn, NY 11229","$859,000"
40.733005,-73.817238,750,https://www.zillow.com/homedetails/67-27-152nd-St-208B-Flushing-NY-11367/112083981_zpid/,"67-27 152nd St #208B, Flushing, NY 11367","$279,000"
40.817529,-73.814716,"2,214",https://www.zillow.com/homedetails/237-Hollywood-Ave-Bronx-NY-10465/29845583_zpid/,"237 Hollywood Ave, Bronx, NY 10465","$698,000"
40.619029,-74.029098,"3,000",https://www.zillow.com/homedetails/417-91st-St-Brooklyn-NY-11209/30700805_zpid/,"417 91st St, Brooklyn, NY 11209","$1,630,000"
40.665271,-73.910831,,https://www.zillow.com/homedetails/254-Chester-St-Brooklyn-NY-11212/2076988675_zpid/,"254 Chester St, Brooklyn, NY 11212","$570,000"
40.648164,-74.084981,"1,086",https://www.zillow.com/homedetails/350-Richmond-Ter-APT-3V-Staten-Island-NY-10301/244597424_zpid/,"350 Richmond Ter APT 3V, Staten Island, NY 10301","$300,000"
40.531424,-74.166226,"3,819",https://www.zillow.com/homedetails/151-Noel-St-Staten-Island-NY-10312/32366371_zpid/,"151 Noel St, Staten Island, NY 10312","$1,279,888"
40.770549,-73.954847,550,https://www.zillow.com/homedetails/370-E-76th-St-APT-B507-New-York-NY-10021/82817711_zpid/,"370 E 76th St APT B507, New York, NY 10021","$578,000"
40.613978,-73.936961,"1,200",https://www.zillow.com/homedetails/1713-E-35th-St-Brooklyn-NY-11234/30757607_zpid/,"1713 E 35th St, Brooklyn, NY 11234","$669,000"
40.62108,-73.940645,"3,940",https://www.zillow.com/homedetails/1351-E-35th-St-Brooklyn-NY-11210/30754510_zpid/,"1351 E 35th St, Brooklyn, NY 11210","$2,200,000"
40.689483,-73.870111,"2,116",https://www.zillow.com/homedetails/46-Nichols-Ave-Brooklyn-NY-11208/30641785_zpid/,"46 Nichols Ave, Brooklyn, NY 11208","$795,000"
40.716516,-73.985569,,https://www.zillow.com/homedetails/107-E-Broadway-3-New-York-NY-10002/2077339814_zpid/,"107 E Broadway #3, New York, NY 10002","$1,850,000"
40.620838,-74.138874,"3,870",https://www.zillow.com/homedetails/138-Woolley-Ave-Staten-Island-NY-10314/32282655_zpid/,"138 Woolley Ave, Staten Island, NY 10314","$895,000"
40.732686,-73.743865,900,https://www.zillow.com/homedetails/22122-Manor-Rd-1902-Jamaica-NY-11427/245399372_zpid/,"22122 Manor Rd #1902, Jamaica, NY 11427","$305,000"
40.627708,-74.12295,517,https://www.zillow.com/homedetails/999-Forest-Ave-APT-1K-Staten-Island-NY-10310/32276991_zpid/,"999 Forest Ave APT 1K, Staten Island, NY 10310","$305,000"
40.565121,-74.106336,"1,300",https://www.zillow.com/homedetails/105-Weed-Ave-Staten-Island-NY-10306/32334701_zpid/,"105 Weed Ave, Staten Island, NY 10306","$605,000"
40.72575,-73.889389,"2,632",https://www.zillow.com/homedetails/7127-58th-Rd-Flushing-NY-11378/31989987_zpid/,"7127 58th Rd, Flushing, NY 11378","$1,400,000"
40.644209,-74.082664,"2,350",https://www.zillow.com/homedetails/15-Crescent-Ave-Staten-Island-NY-10301/32270925_zpid/,"15 Crescent Ave, Staten Island, NY 10301","$826,000"
40.597175,-73.994737,"2,071",https://www.zillow.com/homedetails/8767-23rd-Ave-Brooklyn-NY-11214/30730127_zpid/,"8767 23rd Ave, Brooklyn, NY 11214","$1,365,000"
40.807448,-73.950118,"1,049",https://www.zillow.com/homedetails/203-W-122nd-St-APT-4-New-York-NY-10027/80012280_zpid/,"203 W 122nd St APT 4, New York, NY 10027","$1,188,888"
40.705632,-73.897595,"1,215",https://www.zillow.com/homedetails/6075-67th-Ave-Flushing-NY-11385/32010714_zpid/,"6075 67th Ave, Flushing, NY 11385","$1,048,000"
40.586038,-73.941755,"1,932",https://www.zillow.com/homedetails/2741-E-27th-St-Brooklyn-NY-11235/30791913_zpid/,"2741 E 27th St, Brooklyn, NY 11235","$979,000"
40.598759,-73.740606,"1,831",https://www.zillow.com/homedetails/604-Jarvis-Ave-Far-Rockaway-NY-11691/32220646_zpid/,"604 Jarvis Ave, Far Rockaway, NY 11691","$810,000"
40.727185,-73.958219,"4,315",https://www.zillow.com/homedetails/73-Calyer-St-Brooklyn-NY-11222/30620308_zpid/,"73 Calyer St, Brooklyn, NY 11222","$2,500,000"
40.709783,-73.856143,"1,100",https://www.zillow.com/homedetails/8705-69th-Ave-Flushing-NY-11375/32019929_zpid/,"8705 69th Ave, Flushing, NY 11375","$1,150,000"
40.628701,-73.959933,"1,300",https://www.zillow.com/homedetails/920-E-17th-St-APT-616-Brooklyn-NY-11230/245048201_zpid/,"920 E 17th St APT 616, Brooklyn, NY 11230","$675,000"
40.720994,-73.789167,"3,500",https://www.zillow.com/homedetails/17807-Edgerton-Rd-Jamaica-NY-11432/145601135_zpid/,"17807 Edgerton Rd, Jamaica, NY 11432","$1,999,000"
40.7415,-73.88387,450,https://www.zillow.com/homedetails/8111-45th-Ave-APT-8V-Flushing-NY-11373/114443750_zpid/,"8111 45th Ave APT 8V, Flushing, NY 11373","$250,000"
40.677393,-73.864101,"2,691",https://www.zillow.com/homedetails/230-Forbell-St-Brooklyn-NY-11208/30645166_zpid/,"230 Forbell St, Brooklyn, NY 11208","$789,000"
40.611406,-74.161127,"1,760",https://www.zillow.com/homedetails/50-Leggett-Pl-Staten-Island-NY-10314/32304269_zpid/,"50 Leggett Pl, Staten Island, NY 10314","$999,999"
40.752049,-73.973268,300,https://www.zillow.com/homedetails/25-Tudor-City-Pl-APT-323-New-York-NY-10017/244758566_zpid/,"25 Tudor City Pl APT 323, New York, NY 10017","$339,000"
40.667255,-73.887986,"1,134",https://www.zillow.com/homedetails/562-Hendrix-St-Brooklyn-NY-11207/2077200964_zpid/,"562 Hendrix St, Brooklyn, NY 11207","$625,000"
40.707985,-73.836499,"1,100",https://www.zillow.com/homedetails/115-25-Metropolitan-Ave-212-Richmond-Hill-NY-11418/2077024645_zpid/,"115-25 Metropolitan Ave #212, Richmond Hill, NY 11418","$359,000"
40.651105,-73.975045,"2,400",https://www.zillow.com/homedetails/74-E-7th-St-Brooklyn-NY-11218/30671561_zpid/,"74 E 7th St, Brooklyn, NY 11218","$2,200,000"
40.703579,-73.86986,"1,680",https://www.zillow.com/homedetails/7847-79th-Pl-Glendale-NY-11385/32018359_zpid/,"7847 79th Pl, Glendale, NY 11385","$819,900"
40.728816,-73.788709,"2,100",https://www.zillow.com/homedetails/7588-198th-St-Fresh-Meadows-NY-11366/2077075741_zpid/,"7588 198th St, Fresh Meadows, NY 11366","$1,280,000"
40.687845,-73.994814,500,https://www.zillow.com/homedetails/220-Congress-St-APT-3B-Brooklyn-NY-11201/2078628085_zpid/,"220 Congress St APT 3B, Brooklyn, NY 11201","$434,900"
40.785457,-73.781867,,https://www.zillow.com/homedetails/1460-Bell-Blvd-FLOOR-1-Bayside-NY-11360/2077568627_zpid/,"1460 Bell Blvd FLOOR 1, Bayside, NY 11360","$640,000"
40.774828,-73.770431,"3,700",https://www.zillow.com/homedetails/29-59-215th-Pl-Bayside-NY-11360/2077219711_zpid/,"29-59 215th Pl, Bayside, NY 11360","$1,950,000"
40.778441,-73.949399,"1,338",https://www.zillow.com/homedetails/360-E-88th-St-APT-16D-New-York-NY-10128/31544432_zpid/,"360 E 88th St APT 16D, New York, NY 10128","$1,995,000"
40.674478,-73.89236,"2,500",https://www.zillow.com/homedetails/197-Bradford-St-Brooklyn-NY-11207/30634218_zpid/,"197 Bradford St, Brooklyn, NY 11207","$850,000"
40.749895,-73.758824,"1,597",https://www.zillow.com/homedetails/5816-220th-St-Bayside-Hills-NY-11364/32085586_zpid/,"5816 220th St, Bayside Hills, NY 11364","$1,090,000"
40.67235,-73.887689,"4,200",https://www.zillow.com/homedetails/422-Barbey-St-Brooklyn-NY-11207/83049672_zpid/,"422 Barbey St, Brooklyn, NY 11207","$899,999"
40.601269,-73.974112,"1,300",https://www.zillow.com/homedetails/123-Van-Sicklen-St-Brooklyn-NY-11223/30734818_zpid/,"123 Van Sicklen St, Brooklyn, NY 11223","$1,079,000"
40.811961,-73.94328,900,https://www.zillow.com/homedetails/123-W-131st-St-APT-3-New-York-NY-10027/118327404_zpid/,"123 W 131st St APT 3, New York, NY 10027","$949,000"
40.750246,-73.970749,300,https://www.zillow.com/homedetails/321-E-43rd-St-APT-203-New-York-NY-10017/112746334_zpid/,"321 E 43rd St APT 203, New York, NY 10017","$325,000"
40.871182,-73.846624,"3,476",https://www.zillow.com/homedetails/3127-Seymour-Ave-Bronx-NY-10469/29830431_zpid/,"3127 Seymour Ave, Bronx, NY 10469","$799,000"
40.726484,-73.801595,"1,224",https://www.zillow.com/homedetails/7535-167th-St-Flushing-NY-11366/32075997_zpid/,"7535 167th St, Flushing, NY 11366","$939,000"
40.599456,-73.748944,"1,968",https://www.zillow.com/homedetails/3-Williams-Ct-Far-Rockaway-NY-11691/32221054_zpid/,"3 Williams Ct, Far Rockaway, NY 11691","$689,000"
40.749472,-73.971733,350,https://www.zillow.com/homedetails/320-E-42nd-St-APT-205-New-York-NY-10017/72525158_zpid/,"320 E 42nd St APT 205, New York, NY 10017","$319,000"
40.823109,-73.899212,"3,072",https://www.zillow.com/homedetails/868-E-164th-St-Bronx-NY-10459/29780082_zpid/,"868 E 164th St, Bronx, NY 10459","$799,000"
40.5825,-73.821296,"1,700",https://www.zillow.com/homedetails/101-06-Shore-Front-Pkwy-24A-Rockaway-Park-NY-11694/2077392664_zpid/,"101-06 Shore Front Pkwy #24A, Rockaway Park, NY 11694","$599,999"
40.773245,-73.948436,400,https://www.zillow.com/homedetails/505-E-82nd-St-APT-6H-New-York-NY-10028/244798193_zpid/,"505 E 82nd St APT 6H, New York, NY 10028","$489,000"
40.671145,-73.844073,"1,960",https://www.zillow.com/homedetails/9003-Albert-Rd-Jamaica-NY-11417/32167829_zpid/,"9003 Albert Rd, Jamaica, NY 11417","$735,000"
40.754134,-73.96811,600,https://www.zillow.com/homedetails/310-E-49th-St-APT-10-B-New-York-NY-10017/72539530_zpid/,"310 E 49th St APT 10-B, New York, NY 10017","$385,000"
40.694172,-73.966352,"2,800",https://www.zillow.com/homedetails/124-Hall-St-Brooklyn-NY-11205/30611807_zpid/,"124 Hall St, Brooklyn, NY 11205","$2,100,000"
40.596626,-73.932583,"1,200",https://www.zillow.com/homedetails/3138-Avenue-W-Brooklyn-NY-11229/30793168_zpid/,"3138 Avenue W, Brooklyn, NY 11229","$759,000"
40.535759,-74.206771,"1,456",https://www.zillow.com/homedetails/632-Ramona-Ave-Staten-Island-NY-10309/32370265_zpid/,"632 Ramona Ave, Staten Island, NY 10309","$599,000"
40.75402,-73.938308,"1,460",https://www.zillow.com/homedetails/3943-24th-St-Long-Island-City-NY-11101/31936623_zpid/,"3943 24th St, Long Island City, NY 11101","$1,415,000"
40.702203,-73.986931,800,https://www.zillow.com/homedetails/100-Jay-St-APT-27E-Brooklyn-NY-11201/83045282_zpid/,"100 Jay St APT 27E, Brooklyn, NY 11201","$1,199,999"
40.54537,-74.143405,"3,244",https://www.zillow.com/homedetails/3863-Hylan-Blvd-Staten-Island-NY-10308/32346461_zpid/,"3863 Hylan Blvd, Staten Island, NY 10308","$949,999"
40.629471,-73.937412,"2,200",https://www.zillow.com/homedetails/1055-E-40th-St-Brooklyn-NY-11210/30759611_zpid/,"1055 E 40th St, Brooklyn, NY 11210","$849,000"
40.678103,-73.963016,915,https://www.zillow.com/homedetails/764-Bergen-St-APT-3A-Brooklyn-NY-11238/245046941_zpid/,"764 Bergen St APT 3A, Brooklyn, NY 11238","$919,000"
40.614348,-74.030096,650,https://www.zillow.com/homedetails/9524-Fort-Hamilton-Pkwy-APT-403-Brooklyn-NY-11209/245522577_zpid/,"9524 Fort Hamilton Pkwy APT 403, Brooklyn, NY 11209","$234,000"
40.613039,-74.098485,860,https://www.zillow.com/homedetails/830-Howard-Ave-Staten-Island-NY-10301/32286845_zpid/,"830 Howard Ave, Staten Island, NY 10301","$339,000"
40.726644,-73.80254,"2,500",https://www.zillow.com/homedetails/75-23-166th-St-Fresh-Meadows-NY-11366/2083952482_zpid/,"75-23 166th St., Fresh Meadows, NY 11366","$1,719,000"
40.870168,-73.844672,"2,328",https://www.zillow.com/homedetails/2711-Morgan-Ave-Bronx-NY-10469/142671085_zpid/,"2711 Morgan Ave, Bronx, NY 10469","$639,000"
40.727605,-73.789841,"1,600",https://www.zillow.com/homedetails/7554-179th-St-Flushing-NY-11366/32079391_zpid/,"7554 179th St, Flushing, NY 11366","$1,449,000"
40.733898,-74.008102,858,https://www.zillow.com/homedetails/140-Charles-St-APT-18C-New-York-NY-10014/2082604484_zpid/,"140 Charles St APT 18C, New York, NY 10014","$1,699,000"
40.712631,-73.805836,"2,100",https://www.zillow.com/homedetails/8458-159th-St-Jamaica-NY-11432/2077487437_zpid/,"8458 159th St, Jamaica, NY 11432","$980,000"
40.766232,-73.985362,525,https://www.zillow.com/homedetails/357-W-55th-St-APT-4E-New-York-NY-10019/244799715_zpid/,"357 W 55th St APT 4E, New York, NY 10019","$515,000"
40.661668,-73.989811,"2,200",https://www.zillow.com/homedetails/304-18th-St-Brooklyn-NY-11215/30580376_zpid/,"304 18th St, Brooklyn, NY 11215","$1,900,000"
40.739909,-73.991936,"5,500",https://www.zillow.com/homedetails/6-W-20th-St-FL-5-New-York-NY-10011/2090867634_zpid/,"6 W 20th St FL 5, New York, NY 10011","$5,400,000"
40.69382,-73.970258,"2,240",https://www.zillow.com/homedetails/128-Vanderbilt-Ave-Brooklyn-NY-11205/30615086_zpid/,"128 Vanderbilt Ave, Brooklyn, NY 11205","$2,500,000"
40.707698,-74.009803,"1,387",https://www.zillow.com/homedetails/20-Pine-St-APT-618-New-York-NY-10005/2099867934_zpid/,"20 Pine St APT 618, New York, NY 10005","$1,550,000"
40.5579,-74.196162,"1,940",https://www.zillow.com/homedetails/61-Arden-Ave-Staten-Island-NY-10312/58458941_zpid/,"61 Arden Ave, Staten Island, NY 10312","$709,000"
40.714644,-73.91204,"1,824",https://www.zillow.com/homedetails/6028-54th-Pl-Flushing-NY-11378/31985677_zpid/,"6028 54th Pl, Flushing, NY 11378","$989,000"
40.694135,-73.749053,"2,000",https://www.zillow.com/homedetails/11802-203rd-St-Jamaica-NY-11412/32194078_zpid/,"11802 203rd St, Jamaica, NY 11412","$1,220,000"
40.841376,-73.819533,"1,800",https://www.zillow.com/homedetails/1413-Reed-Pl-A-Bronx-NY-10465/2078583753_zpid/,"1413 Reed Pl #A, Bronx, NY 10465","$615,000"
40.789907,-73.813518,"1,020",https://www.zillow.com/homedetails/920-166th-St-APT-9A-Flushing-NY-11357/245362008_zpid/,"920 166th St APT 9A, Flushing, NY 11357","$428,500"
40.699744,-73.852667,"170,772",https://www.zillow.com/homedetails/8375-Woodhaven-Blvd-APT-6C-Woodhaven-NY-11421/245488005_zpid/,"8375 Woodhaven Blvd APT 6C, Woodhaven, NY 11421","$349,000"
40.761764,-73.794637,"2,580",https://www.zillow.com/homedetails/29-38-172nd-St-2B-Flushing-NY-11358/2096482166_zpid/,"29-38 172nd St #2B, Flushing, NY 11358","$1,160,000"
40.768208,-73.959663,"51,270",https://www.zillow.com/homedetails/230-E-71st-St-APT-4E-New-York-NY-10021/244820081_zpid/,"230 E 71st St APT 4E, New York, NY 10021","$575,000"
40.601883,-73.757179,"2,340",https://www.zillow.com/homedetails/2251-Cornaga-Ave-Queens-NY-11691/32222818_zpid/,"2251 Cornaga Ave, Queens, NY 11691","$975,000"
40.61477,-73.971317,"6,128",https://www.zillow.com/homedetails/1470-E-4th-St-Brooklyn-NY-11230/30717957_zpid/,"1470 E 4th St, Brooklyn, NY 11230","$3,100,000"
40.606165,-73.952309,"1,813",https://www.zillow.com/homedetails/2271-Ocean-Ave-2-Brooklyn-NY-11229/216131380_zpid/,"2271 Ocean Ave #2, Brooklyn, NY 11229","$1,235,000"
